UOV,UOV_vinegars,UOVp,UOVp_vinegars, UOV2, UOVp2_vinegars,keygen,keygenp
0.107897,1,6.92405e-310,0,1.02504,2,8.92343,11.2305,0.0496895,0.0515422
0.107797,1,6.92405e-310,0,0.331437,1,8.92343,11.2305,-0.951114,0.0482159
0.105144,1,6.92405e-310,0,0.30175,1,8.92343,11.2305,0.0489569,0.0510292
0.106216,1,6.92405e-310,0,1.39658,3,8.92343,11.2305,0.0491541,0.0489249
0.109148,1,6.92405e-310,0,1.56838,4,8.92343,11.2305,0.0514327,0.046667
0.106594,1,6.92405e-310,0,0.772192,2,8.92343,11.2305,0.0502477,0.0483416
0.132709,2,6.92405e-310,0,1.74626,4,8.92343,11.2305,0.0481736,0.0498886
0.114445,1,6.92405e-310,0,0.336258,1,8.92343,11.2305,0.0560448,0.047412
0.108801,1,6.92405e-310,0,0.807892,2,8.92343,11.2305,0.0480365,0.0504759
0.107194,1,6.92405e-310,0,0.854648,2,8.92343,11.2305,0.047318,0.0470014
0.141316,1,6.92405e-310,0,0.892841,2,8.92343,11.2305,0.0547686,0.0499072
0.107594,1,6.92405e-310,0,2.33887,5,8.92343,11.2305,0.0479569,-0.950638
0.105042,1,6.92405e-310,0,1.65303,4,8.92343,11.2305,-0.952092,0.0459628
0.112063,1,6.92405e-310,0,0.888273,2,8.92343,11.2305,0.0517714,0.0509235
0.120411,1,6.92405e-310,0,0.446515,1,8.92343,11.2305,0.053477,0.0623168
0.110503,1,6.92405e-310,0,0.470898,1,8.92343,11.2305,0.0490711,0.0473415
0.114698,1,6.92405e-310,0,0.301634,1,8.92343,11.2305,-0.950128,0.0465374
0.110837,1,6.92405e-310,0,0.336175,1,8.92343,11.2305,0.0475326,0.0479048
0.110204,1,6.92405e-310,0,0.30793,1,8.92343,11.2305,0.0459544,0.0489292
0.107862,1,6.92405e-310,0,0.76921,2,8.92343,11.2305,-0.953816,0.0499689
0.10711,1,6.92405e-310,0,0.740214,2,8.92343,11.2305,0.0595564,0.0515525
0.115999,1,6.92405e-310,0,0.333957,1,8.92343,11.2305,0.0495124,0.0508307
0.114858,1,6.92405e-310,0,0.707831,2,8.92343,11.2305,0.0538254,0.050072
0.122648,1,6.92405e-310,0,0.508841,1,8.92343,11.2305,0.0521064,-0.940543
0.106777,1,6.92405e-310,0,0.344629,1,8.92343,11.2305,0.0482956,0.0486642
0.137825,1,6.92405e-310,0,0.376772,1,8.92343,11.2305,0.0469819,0.0492518
0.137572,1,6.92405e-310,0,0.343038,1,8.92343,11.2305,0.0587072,0.0488938
0.115067,1,6.92405e-310,0,0.87949,2,8.92343,11.2305,0.0487133,0.051576
0.105698,1,6.92405e-310,0,0.409826,1,8.92343,11.2305,0.0478533,0.0485268
0.1093,1,6.92405e-310,0,0.408592,1,8.92343,11.2305,0.046386,0.050904
