UOV,UOV_vinegars,UOVp,UOVp_vinegars, UOV2, UOVp2_vinegars,keygen,keygenp
0.13956,1,6.92405e-310,0,1.49377,2,9.18944,10.6485,0.051498,-0.945904
0.104942,1,6.92405e-310,0,2.50476,4,9.18944,10.6485,0.0481103,0.0458975
0.112933,1,6.92405e-310,0,1.92065,3,9.18944,10.6485,0.0606631,0.0491829
0.111737,1,6.92405e-310,0,0.771134,1,9.18944,10.6485,0.0491241,0.049465
0.107127,1,6.92405e-310,0,0.481694,1,9.18944,10.6485,0.0492952,0.0487888
0.103873,1,6.92405e-310,0,0.359908,1,9.18944,10.6485,0.0490675,0.0472427
0.103723,1,6.92405e-310,0,0.488483,1,9.18944,10.6485,0.0480922,0.0467889
0.107075,1,6.92405e-310,0,1.22987,2,9.18944,10.6485,0.0474111,0.0560725
0.103996,1,6.92405e-310,0,0.480157,1,9.18944,10.6485,0.0481366,0.0469845
0.105134,1,6.92405e-310,0,1.08194,2,9.18944,10.6485,0.0466124,0.0486614
0.105753,1,6.92405e-310,0,0.415302,1,9.18944,10.6485,-0.952765,0.0486888
0.109959,1,6.92405e-310,0,1.173,2,9.18944,10.6485,0.047063,0.0507168
0.104542,1,6.92405e-310,0,1.22226,2,9.18944,10.6485,0.0480638,0.0460831
0.10422,1,6.92405e-310,0,0.566028,1,9.18944,10.6485,0.0460097,0.050235
0.10411,1,6.92405e-310,0,0.57148,1,9.18944,10.6485,0.0471305,0.0677435
0.104036,1,6.92405e-310,0,0.5134,1,9.18944,10.6485,0.04909,0.0487389
0.102977,1,6.92405e-310,0,0.391006,1,9.18944,10.6485,0.0475248,0.046105
0.130768,1,6.92405e-310,0,0.367172,1,9.18944,10.6485,0.0597733,0.0654916
0.126029,1,6.92405e-310,0,0.473381,1,9.18944,10.6485,-0.93126,0.0664609
0.108714,1,6.92405e-310,0,0.505614,1,9.18944,10.6485,0.0480489,0.0471335
0.112493,1,6.92405e-310,0,1.63424,2,9.18944,10.6485,0.0486457,0.0496206
0.106201,1,6.92405e-310,0,0.444704,1,9.18944,10.6485,0.0470384,0.0484331
0.109235,1,6.92405e-310,0,1.1236,2,9.18944,10.6485,0.0486537,0.047059
0.197457,1,6.92405e-310,0,1.41613,2,9.18944,10.6485,0.0805772,-0.919923
0.107217,1,6.92405e-310,0,0.734569,1,9.18944,10.6485,0.0470136,0.047295
